ENSMUSG00000017740	chr2	164802722	164841668
ENSMUSG00000017652	chr2	164897544	164914868
ENSMUSG00000053166	chr2	164953045	165076940
ENSMUSG00000017664	chr2	165117725	165129800
ENSMUSG00000017670	chr2	165129951	165168438
ENSMUSG00000056824	chr2	165193217	165210649
ENSMUSG00000017667	chr2	165216184	165230261
ENSMUSG00000027670	chr2	165235680	165242336
ENSMUSG00000018459	chr2	165246948	165315268
ENSMUSG00000027661	chr2	165345336	165361838
ENSMUSG00000017897	chr2	165436895	165613647
ENSMUSG00000100796	chr2	165443383	165443707
ENSMUSG00000027678	chr2	165834534	165915162
ENSMUSG00000006800	chr2	165915009	165998118
ENSMUSG00000017999	chr2	166856728	166877105
ENSMUSG00000017969	chr2	167033725	167083018
ENSMUSG00000017929	chr2	167140364	167191291
ENSMUSG00000056501	chr2	167530835	167532338
ENSMUSG00000006462	chr2	167532548	167584184
ENSMUSG00000027540	chr2	167773944	167821309
ENSMUSG00000027544	chr2	168318330	168443693
ENSMUSG00000027546	chr2	168476168	168584329
ENSMUSG00000027547	chr2	168590252	168609863
ENSMUSG00000027551	chr2	168727193	168797558
ENSMUSG00000052368	chr2	168823083	168878546
ENSMUSG00000013523	chr2	170188911	170269765
ENSMUSG00000027560	chr2	170573690	170721695
ENSMUSG00000027495	chr2	172187473	172199480
ENSMUSG00000027496	chr2	172198109	172212849
ENSMUSG00000027498	chr2	172212557	172224377
ENSMUSG00000027502	chr2	172282458	172312206
ENSMUSG00000027505	chr2	172314440	172316255
ENSMUSG00000028640	chr2	172391321	172400542
ENSMUSG00000008999	chr2	172709805	172782410
ENSMUSG00000027509	chr2	172841899	172857532
ENSMUSG00000027510	chr2	172862291	172876527
ENSMUSG00000027513	chr2	172994744	173001066
ENSMUSG00000027514	chr2	173033815	173060724
ENSMUSG00000027518	chr2	173364369	173370294
ENSMUSG00000027517	chr2	173410454	173420134
ENSMUSG00000027519	chr2	173501553	173549136
ENSMUSG00000057047	chr2	173561093	173564377
ENSMUSG00000054455	chr2	173579272	173652961
ENSMUSG00000027522	chr2	173917994	173941567
ENSMUSG00000027523	chr2	174126022	174188537
ENSMUSG00000016253	chr2	174257594	174273368
ENSMUSG00000016256	chr2	174267304	174280832
ENSMUSG00000016255	chr2	174292488	174299675
ENSMUSG00000016252	chr2	174302861	174305906
ENSMUSG00000016257	chr2	174306851	174314874
ENSMUSG00000027524	chr2	174602088	174625835
ENSMUSG00000027525	chr2	177760768	177980285
ENSMUSG00000027566	chr2	179678155	179684421
ENSMUSG00000015647	chr2	179818166	179867712
ENSMUSG00000015627	chr2	179966880	179976509
ENSMUSG00000056061	chr2	179974650	179982532
ENSMUSG00000027568	chr2	180141687	180186773
ENSMUSG00000027569	chr2	180222999	180228097
ENSMUSG00000027570	chr2	180239583	180264063
ENSMUSG00000027573	chr2	180351910	180363401
ENSMUSG00000098051	chr2	180534550	180537020
ENSMUSG00000027574	chr2	180576559	180596512
ENSMUSG00000027575	chr2	180608850	180624899
ENSMUSG00000016356	chr2	180628316	180660156
ENSMUSG00000027577	chr2	180660173	180685339
ENSMUSG00000016346	chr2	180717372	180777104
ENSMUSG00000016349	chr2	180778581	180799838
ENSMUSG00000016344	chr2	180828526	180830564
ENSMUSG00000027579	chr2	180847355	180854978
ENSMUSG00000027580	chr2	180869408	180883841
ENSMUSG00000027581	chr2	180948247	180956293
ENSMUSG00000027582	chr2	181006705	181025428
ENSMUSG00000027583	chr2	181012111	181104879
ENSMUSG00000055882	chr2	181133830	181136773
ENSMUSG00000010492	chr2	181220273	181226963
ENSMUSG00000027584	chr2	181356605	181363728
ENSMUSG00000010505	chr2	181405125	181469590
ENSMUSG00000027589	chr2	181479647	181499854
ENSMUSG00000098505	chr2	181632922	181645654
ENSMUSG00000017688	chr3	3573084	3724860
ENSMUSG00000098659	chr3	4861705	4879977
ENSMUSG00000103034	chr3	5815866	5816355
ENSMUSG00000102979	chr3	5878473	5950563
ENSMUSG00000027499	chr3	7431432	7510429
ENSMUSG00000097804	chr3	7641280	7814826
ENSMUSG00000100010	chr3	7990357	8020000
ENSMUSG00000027500	chr3	8574151	8626667
ENSMUSG00000027506	chr3	8990653	9069849
ENSMUSG00000027508	chr3	9752539	9898739
ENSMUSG00000027533	chr3	10077602	10081674
ENSMUSG00000052468	chr3	10244786	10249724
ENSMUSG00000027528	chr3	10258676	10262347
ENSMUSG00000027530	chr3	10309269	10366433
ENSMUSG00000027531	chr3	10377016	10396499
ENSMUSG00000027536	chr3	10431933	10493919
ENSMUSG00000027534	chr3	10482640	10505194
ENSMUSG00000102215	chr3	13535039	13536889
ENSMUSG00000027550	chr3	14598804	14637719
ENSMUSG00000027552	chr3	14643676	14672404
ENSMUSG00000027555	chr3	14706783	14728077
ENSMUSG00000027556	chr3	14831269	14873459
ENSMUSG00000027559	chr3	14928489	14937595
ENSMUSG00000027562	chr3	14951317	14967568
ENSMUSG00000098008	chr3	14977858	15067789
ENSMUSG00000102155	chr3	15612539	15613659
ENSMUSG00000100252	chr3	17840052	17906250
ENSMUSG00000027564	chr3	18002574	18004375
ENSMUSG00000102699	chr3	18395822	18534683
ENSMUSG00000027599	chr3	19183243	19217324
ENSMUSG00000027601	chr3	19241490	19287514
ENSMUSG00000027606	chr3	19561429	19665026
ENSMUSG00000027615	chr3	20050106	20089488
ENSMUSG00000011463	chr3	20302428	20329897
ENSMUSG00000054988	chr3	20368609	20421348
ENSMUSG00000102636	chr3	20456584	20560403
ENSMUSG00000101897	chr3	21322536	21323254
ENSMUSG00000027630	chr3	22129947	22270770
ENSMUSG00000102987	chr3	22338480	22351994
ENSMUSG00000102203	chr3	23515196	23664763
ENSMUSG00000102758	chr3	23852266	25198425
ENSMUSG00000102397	chr3	25749359	25754467
ENSMUSG00000027699	chr3	27151371	27208029
ENSMUSG00000097584	chr3	27207554	27211172
ENSMUSG00000027698	chr3	27236975	27338764
ENSMUSG00000027695	chr3	27992788	28188692
ENSMUSG00000027692	chr3	28317363	28730007
ENSMUSG00000027690	chr3	28752051	28785508
ENSMUSG00000102574	chr3	29816718	29947709
ENSMUSG00000102590	chr3	29945110	29978491
ENSMUSG00000027684	chr3	30005439	30602157
ENSMUSG00000102256	chr3	30606846	30618392
ENSMUSG00000027702	chr3	30678395	30704951
ENSMUSG00000027703	chr3	30698656	30726593
ENSMUSG00000097786	chr3	30846706	30847760
ENSMUSG00000027706	chr3	30847022	30876314
ENSMUSG00000027660	chr3	31148816	31176740
ENSMUSG00000027663	chr3	32388941	32420163
ENSMUSG00000027665	chr3	32451820	32522635
ENSMUSG00000027667	chr3	32564408	32577574
ENSMUSG00000027668	chr3	32583599	32645888
ENSMUSG00000027669	chr3	32632743	32671909
ENSMUSG00000102862	chr3	32665010	32667662
ENSMUSG00000027671	chr3	32760447	32781128
ENSMUSG00000027673	chr3	32791139	32805715
ENSMUSG00000056900	chr3	32871466	32992223
ENSMUSG00000027674	chr3	33002537	33197396
ENSMUSG00000027677	chr3	33853861	33869009
ENSMUSG00000027676	chr3	33864905	33898478
ENSMUSG00000027680	chr3	34074019	34124803
ENSMUSG00000027679	chr3	34078239	34135482
ENSMUSG00000027708	chr3	35945341	35991594
ENSMUSG00000027709	chr3	36010879	36054881
ENSMUSG00000027710	chr3	36120128	36148877
ENSMUSG00000033883	chr3	36205166	36224491
ENSMUSG00000027712	chr3	36503072	36530126
ENSMUSG00000027713	chr3	36529359	36536602
ENSMUSG00000027714	chr3	36606742	36620080
ENSMUSG00000027715	chr3	36619014	36626299
ENSMUSG00000027716	chr3	36674629	36744317
ENSMUSG00000027719	chr3	37117676	37176079
ENSMUSG00000027720	chr3	37174672	37180108
ENSMUSG00000027718	chr3	37276908	37286785
ENSMUSG00000054779	chr3	37389481	37403889
ENSMUSG00000027722	chr3	37473984	37636844
ENSMUSG00000025757	chr3	40698643	40750538
ENSMUSG00000025758	chr3	40754427	40772633
ENSMUSG00000025759	chr3	40757932	40801631
ENSMUSG00000097583	chr3	40817683	40848628
ENSMUSG00000025762	chr3	40904199	40994669
ENSMUSG00000097639	chr3	41339324	41490599
ENSMUSG00000025764	chr3	41510132	41571309
ENSMUSG00000025766	chr3	41696620	41757756
ENSMUSG00000100799	chr3	45358037	45393765
ENSMUSG00000102181	chr3	48702959	48715398
ENSMUSG00000102263	chr3	49016800	49051151
ENSMUSG00000102679	chr3	49280129	49321809
ENSMUSG00000027737	chr3	49846975	50398070
ENSMUSG00000102892	chr3	49956421	49965232
ENSMUSG00000102715	chr3	50470848	50582981
ENSMUSG00000102067	chr3	50966318	50996802
ENSMUSG00000102544	chr3	51285445	51293745
ENSMUSG00000027739	chr3	51391341	51403653
ENSMUSG00000097885	chr3	51467135	51474546
ENSMUSG00000102539	chr3	51720372	51726730
ENSMUSG00000102785	chr3	52571008	52685745
ENSMUSG00000027742	chr3	52860989	52924674
ENSMUSG00000027744	chr3	53396074	53415923
ENSMUSG00000027746	chr3	53760796	53771251
ENSMUSG00000027748	chr3	54062980	54226123
ENSMUSG00000027750	chr3	54268501	54298471
ENSMUSG00000027751	chr3	54600133	54636244
ENSMUSG00000027752	chr3	54635907	54642814
ENSMUSG00000027796	chr3	54662963	54708680
ENSMUSG00000056306	chr3	54804489	54823442
ENSMUSG00000027793	chr3	54952890	54963088
ENSMUSG00000027794	chr3	55089265	55117382
ENSMUSG00000027797	chr3	55149618	55446493
ENSMUSG00000027799	chr3	55532612	56091178
ENSMUSG00000056947	chr3	55689931	55692422
ENSMUSG00000027800	chr3	57193032	57209430
ENSMUSG00000027801	chr3	57294744	57349216
ENSMUSG00000027803	chr3	57363067	57483331
ENSMUSG00000027805	chr3	57738719	57755519
ENSMUSG00000100666	chr3	57938280	58089935
ENSMUSG00000027806	chr3	58322110	58374204
ENSMUSG00000027808	chr3	58427238	58433318
ENSMUSG00000027810	chr3	58432735	58465412
ENSMUSG00000097725	chr3	58598300	58704763
ENSMUSG00000101860	chr3	58695828	58729732
ENSMUSG00000056476	chr3	58913242	59226103
ENSMUSG00000027761	chr3	59933138	59948549
ENSMUSG00000027762	chr3	59989283	59994987
ENSMUSG00000027763	chr3	60380102	60537183
ENSMUSG00000102564	chr3	60640215	60911207
ENSMUSG00000027765	chr3	60910159	60916403
ENSMUSG00000027770	chr3	62375284	62414489
ENSMUSG00000027820	chr3	63148889	63293451
ENSMUSG00000027822	chr3	63840928	63872231
ENSMUSG00000097724	chr3	63871054	63876080
ENSMUSG00000027823	chr3	63883515	63931037
ENSMUSG00000027824	chr3	63988968	64016905
ENSMUSG00000027827	chr3	64856617	65285647
ENSMUSG00000027828	chr3	65287076	65300044
ENSMUSG00000034640	chr3	65435320	65463365
ENSMUSG00000027829	chr3	65852589	65865686
ENSMUSG00000103041	chr3	65865179	65869457
ENSMUSG00000027831	chr3	65960979	66204258
ENSMUSG00000027832	chr3	66127331	66133226
ENSMUSG00000027833	chr3	66879058	66889284
ENSMUSG00000034544	chr3	66888627	67265748
ENSMUSG00000027774	chr3	67337425	67383863
ENSMUSG00000027775	chr3	67490045	67511596
ENSMUSG00000027777	chr3	67971732	68533818
ENSMUSG00000027776	chr3	68597977	68605880
ENSMUSG00000102677	chr3	68667229	68669337
ENSMUSG00000102936	chr3	68668262	68670008
ENSMUSG00000027778	chr3	68799832	68911920
ENSMUSG00000034349	chr3	68911944	68941960
ENSMUSG00000034317	chr3	68942621	68952332
ENSMUSG00000027782	chr3	68974482	69034446
ENSMUSG00000098207	chr3	69129752	69130951
ENSMUSG00000027784	chr3	69224179	69468135
ENSMUSG00000027787	chr3	69629282	69672024
ENSMUSG00000027788	chr3	69914946	69936041
ENSMUSG00000027790	chr3	72795890	72875196
ENSMUSG00000102820	chr3	72973299	73554824
ENSMUSG00000102362	chr3	73258539	73388995
ENSMUSG00000027792	chr3	73543141	73615748
ENSMUSG00000034151	chr3	74945214	75072379
ENSMUSG00000034139	chr3	75149677	75177392
ENSMUSG00000027835	chr3	75423789	75464748
ENSMUSG00000027834	chr3	75464800	75550802
ENSMUSG00000099370	chr3	75554748	75563126
ENSMUSG00000100962	chr3	75655504	75694960
ENSMUSG00000034109	chr3	75780175	75864292
ENSMUSG00000034098	chr3	75981278	76617490
ENSMUSG00000102545	chr3	79194110	79209882
ENSMUSG00000027804	chr3	79498649	79512483
ENSMUSG00000027809	chr3	79511086	79536807
ENSMUSG00000027811	chr3	79536382	79540395
ENSMUSG00000034009	chr3	79548868	79645280
ENSMUSG00000098204	chr3	79580674	79584183
ENSMUSG00000027956	chr3	79718826	79760086
ENSMUSG00000102191	chr3	79761711	79794124
ENSMUSG00000027955	chr3	79791804	79853941
ENSMUSG00000102379	chr3	80192430	80241902
ENSMUSG00000033981	chr3	80588757	80710538
ENSMUSG00000028020	chr3	80749136	80882860
ENSMUSG00000028019	chr3	80943668	81121473
ENSMUSG00000056023	chr3	81727231	81841020
ENSMUSG00000028015	chr3	81839873	81867246
ENSMUSG00000028011	chr3	81864248	81883509
ENSMUSG00000028008	chr3	81889597	81928540
ENSMUSG00000028005	chr3	81939312	81982022
ENSMUSG00000033910	chr3	81999733	82053216
ENSMUSG00000033900	chr3	82265320	82302575
ENSMUSG00000028004	chr3	82444312	82455409
ENSMUSG00000102629	chr3	82567682	82572232
ENSMUSG00000033882	chr3	82743830	82783834
ENSMUSG00000028003	chr3	82799886	82811288
ENSMUSG00000102595	chr3	82833972	82917716
ENSMUSG00000033860	chr3	82915030	82922363
ENSMUSG00000028001	chr3	82933383	82940934
ENSMUSG00000033831	chr3	82947448	82957170
ENSMUSG00000027998	chr3	82962828	82979675
ENSMUSG00000102692	chr3	83034897	83264516
ENSMUSG00000101334	chr3	83446218	83481439
ENSMUSG00000027996	chr3	83673481	83681623
ENSMUSG00000027995	chr3	83743576	83749074
ENSMUSG00000033767	chr3	83804955	83947624
ENSMUSG00000033752	chr3	83994164	84063113
ENSMUSG00000027993	chr3	84066181	84214184
ENSMUSG00000102805	chr3	84403733	85794825
ENSMUSG00000056498	chr3	84573499	84611884
ENSMUSG00000028086	chr3	84721891	84886762
ENSMUSG00000099995	chr3	85224545	85239343
ENSMUSG00000028085	chr3	85481386	85562942
ENSMUSG00000031286	chr3	85777154	85794883
ENSMUSG00000028082	chr3	85878378	86037833
ENSMUSG00000028081	chr3	86045244	86050009
ENSMUSG00000028080	chr3	86131505	86690011
ENSMUSG00000028078	chr3	86690138	86828316
ENSMUSG00000028076	chr3	86903132	86906770
ENSMUSG00000102893	chr3	87065000	87069762
ENSMUSG00000015852	chr3	87156616	87181827
ENSMUSG00000015854	chr3	87265182	87278380
ENSMUSG00000118505	chr3	87457406	87468434
ENSMUSG00000028073	chr3	87655197	87676403
ENSMUSG00000028072	chr3	87685248	87702567
ENSMUSG00000028071	chr3	87754062	87763111
ENSMUSG00000028069	chr3	87950404	87963361
ENSMUSG00000028070	chr3	87963822	87965876
ENSMUSG00000028068	chr3	87989278	88028356
ENSMUSG00000097428	chr3	88107850	88110804
ENSMUSG00000010538	chr3	88190049	88204326
ENSMUSG00000028066	chr3	88294051	88317739
ENSMUSG00000028064	chr3	88343262	88372558
ENSMUSG00000028063	chr3	88387454	88417299
ENSMUSG00000008601	chr3	88449335	88455618
ENSMUSG00000028062	chr3	88457115	88460381
ENSMUSG00000008604	chr3	88460625	88478174
ENSMUSG00000028059	chr3	88513273	88556837
ENSMUSG00000028060	chr3	88593098	88620245
ENSMUSG00000028057	chr3	88624131	88641162
ENSMUSG00000098912	chr3	88690250	88742502
ENSMUSG00000054199	chr3	88742526	88817410
ENSMUSG00000028053	chr3	88857929	88986682
ENSMUSG00000028051	chr3	89053381	89067544
ENSMUSG00000028049	chr3	89084724	89090080
ENSMUSG00000032657	chr3	89090438	89096820
ENSMUSG00000028048	chr3	89109012	89117206
ENSMUSG00000028047	chr3	89122461	89134144
ENSMUSG00000027953	chr3	89175551	89177906
ENSMUSG00000027954	chr3	89179037	89188449
ENSMUSG00000028039	chr3	89221203	89230272
ENSMUSG00000028040	chr3	89240695	89245373
ENSMUSG00000028041	chr3	89245846	89257511
ENSMUSG00000028042	chr3	89284942	89302144
ENSMUSG00000028044	chr3	89322771	89325717
ENSMUSG00000027952	chr3	89361758	89376323
ENSMUSG00000027951	chr3	89622329	89660753
ENSMUSG00000027950	chr3	89653502	89671953
ENSMUSG00000027947	chr3	89771366	89820719
ENSMUSG00000027944	chr3	89902753	89906279
ENSMUSG00000027942	chr3	89958877	89970648
ENSMUSG00000118506	chr3	89970103	89973376
ENSMUSG00000027940	chr3	89979949	90008226
ENSMUSG00000027939	chr3	90011439	90119456
ENSMUSG00000027935	chr3	90121002	90133696
ENSMUSG00000027937	chr3	90138896	90150612
ENSMUSG00000027938	chr3	90144103	90150845
ENSMUSG00000052310	chr3	90155138	90160924
ENSMUSG00000027936	chr3	90161460	90171432
ENSMUSG00000027932	chr3	90291676	90297320
ENSMUSG00000027933	chr3	90297744	90341014
ENSMUSG00000027931	chr3	90356458	90373748
ENSMUSG00000056054	chr3	90567118	90578128
ENSMUSG00000056071	chr3	90599931	90603071
ENSMUSG00000056270	chr3	92029511	92031260
ENSMUSG00000027927	chr3	92042285	92050062
ENSMUSG00000055030	chr3	92259450	92260756
ENSMUSG00000027925	chr3	92325389	92326703
ENSMUSG00000054215	chr3	92339889	92341232
ENSMUSG00000102308	chr3	92439812	92441818
ENSMUSG00000027923	chr3	92562957	92564233
ENSMUSG00000103084	chr3	92644939	92646403
ENSMUSG00000027919	chr3	92657455	92659645
ENSMUSG00000102469	chr3	92750604	92750990
ENSMUSG00000054325	chr3	92832594	92833537
ENSMUSG00000027913	chr3	92921508	92923001
ENSMUSG00000027912	chr3	92925117	92926367
ENSMUSG00000102439	chr3	93180830	93200993
ENSMUSG00000102476	chr3	93213775	93372666
ENSMUSG00000052415	chr3	93349637	93356384
ENSMUSG00000027908	chr3	93376059	93379287
ENSMUSG00000027907	chr3	93414382	93435293
ENSMUSG00000028145	chr3	94217365	94239848
ENSMUSG00000028148	chr3	94249400	94254659
ENSMUSG00000028150	chr3	94280101	94305583
ENSMUSG00000097515	chr3	94300271	94320759
ENSMUSG00000028141	chr3	94339721	94351222
ENSMUSG00000028140	chr3	94350594	94358437
ENSMUSG00000028139	chr3	94372290	94387648
ENSMUSG00000028137	chr3	94385602	94399505
ENSMUSG00000028136	chr3	94399419	94490078
ENSMUSG00000028126	chr3	94964216	95014251
ENSMUSG00000008958	chr3	95018325	95030362
ENSMUSG00000053769	chr3	95041394	95046833
ENSMUSG00000013707	chr3	95044882	95049685
ENSMUSG00000053192	chr3	95125855	95139542
ENSMUSG00000028115	chr3	95148582	95158504
ENSMUSG00000015711	chr3	95160984	95189387
ENSMUSG00000015702	chr3	95201207	95214770
ENSMUSG00000015714	chr3	95221790	95234060
ENSMUSG00000015697	chr3	95229399	95264541
ENSMUSG00000015522	chr3	95341365	95404551
ENSMUSG00000028111	chr3	95406178	95416732
ENSMUSG00000028109	chr3	95466938	95495179
ENSMUSG00000015850	chr3	95583509	95595231
ENSMUSG00000028108	chr3	95640761	95646943
ENSMUSG00000028107	chr3	95647269	95667518
ENSMUSG00000028106	chr3	95667653	95726692
ENSMUSG00000015748	chr3	95737436	95764121
ENSMUSG00000054312	chr3	95766069	95778879
ENSMUSG00000015750	chr3	95801233	95805901
ENSMUSG00000015749	chr3	95836557	95854705
ENSMUSG00000015745	chr3	95895741	95903686
ENSMUSG00000015747	chr3	95907139	95965817
ENSMUSG00000015943	chr3	96103902	96127025
ENSMUSG00000015947	chr3	96190225	96201338
ENSMUSG00000097807	chr3	96247846	96264438
ENSMUSG00000097851	chr3	96252603	96265796
ENSMUSG00000097539	chr3	96305518	96309544
ENSMUSG00000118406	chr3	96321753	96322149
ENSMUSG00000028104	chr3	96485188	96505679
ENSMUSG00000028102	chr3	96542692	96552688
ENSMUSG00000028101	chr3	96603700	96613386
ENSMUSG00000028100	chr3	96612849	96615911
ENSMUSG00000028099	chr3	96616504	96635128
ENSMUSG00000028098	chr3	96634848	96699332
ENSMUSG00000028096	chr3	96775576	96812662
ENSMUSG00000028093	chr3	97066080	97086583
ENSMUSG00000028089	chr3	97467399	97517569
ENSMUSG00000028088	chr3	97531564	97562598
ENSMUSG00000027879	chr3	97808499	97830592
ENSMUSG00000027878	chr3	97920800	98057677
ENSMUSG00000027876	chr3	98129468	98144066
ENSMUSG00000027875	chr3	98187537	98218054
ENSMUSG00000053398	chr3	98220484	98255047
ENSMUSG00000027869	chr3	98712820	98721765
ENSMUSG00000027871	chr3	98757367	98767116
ENSMUSG00000027870	chr3	98779164	98802824
ENSMUSG00000027868	chr3	99147697	99294185
ENSMUSG00000027867	chr3	99792670	100050638
ENSMUSG00000033285	chr3	100044266	100070252
ENSMUSG00000027865	chr3	100069697	100117908
ENSMUSG00000053957	chr3	100396724	100431236
ENSMUSG00000008763	chr3	100449283	100593317
ENSMUSG00000033233	chr3	100829518	100844236
ENSMUSG00000033222	chr3	100844484	100877015
ENSMUSG00000027864	chr3	100947548	101017720
ENSMUSG00000027863	chr3	101183215	101195458
ENSMUSG00000033161	chr3	101483535	101512470
ENSMUSG00000033147	chr3	101763035	101831886
ENSMUSG00000027861	chr3	101993234	102056307
ENSMUSG00000027860	chr3	102060899	102112057
ENSMUSG00000027859	chr3	102376936	102428329
ENSMUSG00000027858	chr3	102641813	102708829
ENSMUSG00000027857	chr3	102682781	102690034
ENSMUSG00000027855	chr3	102725709	102843455
ENSMUSG00000027854	chr3	102902892	102915775
ENSMUSG00000027852	chr3	102965601	102976171
ENSMUSG00000007379	chr3	103009362	103077088
ENSMUSG00000033014	chr3	103186609	103266912
ENSMUSG00000027849	chr3	103482484	103552885
ENSMUSG00000027848	chr3	103629538	103645322
ENSMUSG00000008730	chr3	103647128	103699901
ENSMUSG00000027845	chr3	103707915	103716883
ENSMUSG00000032952	chr3	103716228	103729346
ENSMUSG00000027843	chr3	103767062	103819565
ENSMUSG00000052539	chr3	103920556	104127736
ENSMUSG00000022187	chr3	104257951	104273930
ENSMUSG00000032913	chr3	104303734	104419249
ENSMUSG00000032902	chr3	104545811	104565780
ENSMUSG00000100188	chr3	104568659	104571455
ENSMUSG00000055865	chr3	104674711	104689156
ENSMUSG00000027840	chr3	104851289	104869237
ENSMUSG00000027905	chr3	105585586	105600755
ENSMUSG00000010136	chr3	105903205	105921962
ENSMUSG00000027902	chr3	106294700	106313501
ENSMUSG00000027901	chr3	106389721	106410347
ENSMUSG00000027900	chr3	106454446	106483357
ENSMUSG00000056260	chr3	106592260	106644337
ENSMUSG00000098108	chr3	106841687	107066357
ENSMUSG00000056145	chr3	106946272	106961663
ENSMUSG00000027896	chr3	107198532	107219864
ENSMUSG00000027895	chr3	107345603	107367781
ENSMUSG00000027894	chr3	107374859	107428439
ENSMUSG00000055891	chr3	107461003	107462389
ENSMUSG00000014603	chr3	107502347	107513192
ENSMUSG00000014601	chr3	107519840	107539138
ENSMUSG00000027893	chr3	107562255	107603950
ENSMUSG00000014599	chr3	107648364	107667806
ENSMUSG00000027890	chr3	107947721	107952210
ENSMUSG00000027889	chr3	107981373	107994224
ENSMUSG00000056411	chr3	107992900	107995327
ENSMUSG00000009108	chr3	107999932	108008748
ENSMUSG00000027887	chr3	108118788	108134027
ENSMUSG00000027886	chr3	108441466	108455185
ENSMUSG00000027884	chr3	108561195	108590801
ENSMUSG00000027883	chr3	108583861	108629640
ENSMUSG00000098800	chr3	108616224	108619969
ENSMUSG00000027882	chr3	108700489	108747919
ENSMUSG00000027881	chr3	108808326	108819067
ENSMUSG00000027880	chr3	108987765	109024004
ENSMUSG00000033721	chr3	109247656	109593015
ENSMUSG00000027981	chr3	113396372	113423798
ENSMUSG00000027966	chr3	113824134	114014367
ENSMUSG00000027965	chr3	114697712	114919372
ENSMUSG00000052769	chr3	115508672	115510377
ENSMUSG00000033554	chr3	115667675	115736029
ENSMUSG00000054426	chr3	115675222	115681794
ENSMUSG00000054414	chr3	115732621	115801060
ENSMUSG00000027963	chr3	115800469	115826019
ENSMUSG00000027962	chr3	115903598	115923355
ENSMUSG00000033502	chr3	116066201	116222394
ENSMUSG00000027961	chr3	116356589	116377747
ENSMUSG00000033439	chr3	116374411	116408236
ENSMUSG00000027959	chr3	116388568	116424653
ENSMUSG00000027957	chr3	116460927	116506480
ENSMUSG00000033400	chr3	116533648	116601917
ENSMUSG00000033386	chr3	116653113	116701826
ENSMUSG00000033377	chr3	116711324	116762691
ENSMUSG00000028009	chr3	116854078	116871433
ENSMUSG00000033342	chr3	117278733	117484267
ENSMUSG00000028007	chr3	117573496	117662943
ENSMUSG00000033308	chr3	118355778	119226573
ENSMUSG00000028134	chr3	119509386	119578115
ENSMUSG00000098097	chr3	120363580	120680733
ENSMUSG00000028133	chr3	120947144	120965446
ENSMUSG00000028132	chr3	120995410	121076784
ENSMUSG00000053931	chr3	121220146	121251856
ENSMUSG00000028128	chr3	121516610	121528820
ENSMUSG00000028127	chr3	121552423	121609141
ENSMUSG00000028125	chr3	121838092	121973772
ENSMUSG00000028124	chr3	122039126	122065061
ENSMUSG00000028121	chr3	122086241	122332834
ENSMUSG00000053965	chr3	122522594	122653023
ENSMUSG00000097852	chr3	122633645	122717895
ENSMUSG00000054091	chr3	122717852	122719833
ENSMUSG00000028116	chr3	122797610	122828664
ENSMUSG00000028114	chr3	123154348	123179757
ENSMUSG00000027978	chr3	123240470	123300398
ENSMUSG00000027977	chr3	123319815	123484532
ENSMUSG00000027973	chr3	124194638	124219689
ENSMUSG00000027971	chr3	125197722	125522549
ENSMUSG00000032854	chr3	125654459	125732736
ENSMUSG00000053819	chr3	126389945	126639982
ENSMUSG00000032826	chr3	126715261	127292999
ENSMUSG00000097456	chr3	126954953	126961937
ENSMUSG00000027968	chr3	127329247	127347017
ENSMUSG00000027967	chr3	127426448	127429280
ENSMUSG00000028028	chr3	127463323	127574176
ENSMUSG00000099640	chr3	128789768	128959662
ENSMUSG00000028023	chr3	128993527	129013240
ENSMUSG00000098515	chr3	129003647	129005444
ENSMUSG00000028024	chr3	129062824	129126369
ENSMUSG00000028017	chr3	129470410	129549093
ENSMUSG00000028012	chr3	129598057	129616236
ENSMUSG00000028010	chr3	129618560	129625045
ENSMUSG00000027999	chr3	129672211	129690319
ENSMUSG00000027997	chr3	129695069	129707752
ENSMUSG00000027994	chr3	129707425	129763869
ENSMUSG00000027985	chr3	130903919	131018005
ENSMUSG00000027984	chr3	131027068	131065750
ENSMUSG00000027983	chr3	131082090	131096876
ENSMUSG00000097761	chr3	131096292	131110883
ENSMUSG00000028032	chr3	131270491	131349434
ENSMUSG00000028031	chr3	131790336	131886065
ENSMUSG00000028029	chr3	132366242	132390131
ENSMUSG00000028030	chr3	132389868	132547890
ENSMUSG00000028018	chr3	132687513	132797914
ENSMUSG00000028016	chr3	132797589	132816749
ENSMUSG00000028013	chr3	133015823	133085200
ENSMUSG00000097911	chr3	133536429	133946440
ENSMUSG00000028172	chr3	134534755	134640340
ENSMUSG00000028167	chr3	134986982	135010187
ENSMUSG00000028165	chr3	135112171	135129686
ENSMUSG00000028164	chr3	135191125	135278908
ENSMUSG00000028163	chr3	135290264	135397742
ENSMUSG00000053897	chr3	135531040	135594333
ENSMUSG00000099508	chr3	136121692	136155267
ENSMUSG00000028161	chr3	136375445	136643491
ENSMUSG00000054690	chr3	137046794	137138999
ENSMUSG00000055138	chr3	137255806	137258383
ENSMUSG00000028159	chr3	137636762	137687335
ENSMUSG00000028158	chr3	137795612	137850729
ENSMUSG00000012042	chr3	137869835	137945424
ENSMUSG00000099146	chr3	137916477	137946166
ENSMUSG00000055301	chr3	137923521	137939938
ENSMUSG00000053054	chr3	138019047	138036895
ENSMUSG00000028138	chr3	138148828	138161260
ENSMUSG00000028156	chr3	138231936	138265457
